fecha;provincia;casos_confirmados;nuevos_positivos;altas;fallecimientos;codigo_ine;Posicion
2021-01-24;Burgos;27567;110;3075;599;9059;42.383333,-3.666667
2021-01-24;Palencia;13619;227;1426;322;34120;42.432128,-4.520647
2021-01-24;Segovia;12806;198;1343;292;40004;41.166667,-4.0
2021-01-24;Zamora;11106;173;1503;364;49275;41.75,-6.0
2021-01-23;Ávila;10281;160;1270;261;5019;40.616092,-4.929031
2021-01-23;Segovia;12608;224;1337;290;40004;41.166667,-4.0
2021-01-23;Valladolid;40748;739;5120;882;47186;41.583333,-4.666667
2021-01-23;Zamora;10932;180;1494;361;49275;41.75,-6.0
2021-01-23;León;29387;718;3749;916;24089;42.666667,-6.0
2021-01-23;Palencia;13392;306;1419;321;34120;42.432128,-4.520647
2021-01-23;Burgos;27457;262;3067;597;9059;42.383333,-3.666667
2021-01-23;Salamanca;24283;507;2899;663;37274;40.833333,-6.0
2021-01-23;Soria;6938;87;805;189;42173;41.666667,-2.666667
2021-01-22;Ávila;10121;182;1258;261;5019;40.616092,-4.929031
2021-01-22;Palencia;13086;288;1395;319;34120;42.432128,-4.520647
2021-01-22;Segovia;12384;203;1315;287;40004;41.166667,-4.0
2021-01-22;Soria;6851;72;798;186;42173;41.666667,-2.666667
2021-01-22;León;28668;664;3724;911;24089;42.666667,-6.0
2021-01-22;Salamanca;23776;403;2878;658;37274;40.833333,-6.0
2021-01-22;Valladolid;40009;683;5067;877;47186;41.583333,-4.666667
2021-01-22;Zamora;10752;190;1482;360;49275;41.75,-6.0
2021-01-22;Burgos;27195;197;3055;597;9059;42.383333,-3.666667
2021-01-21;Ávila;9939;145;1247;260;5019;40.616092,-4.929031
2021-01-21;Burgos;26998;211;3048;596;9059;42.383333,-3.666667
2021-01-21;León;28004;592;3710;907;24089;42.666667,-6.0
2021-01-21;Palencia;12798;250;1381;317;34120;42.432128,-4.520647
2021-01-21;Segovia;12181;299;1301;283;40004;41.166667,-4.0
2021-01-21;Soria;6779;100;794;186;42173;41.666667,-2.666667
2021-01-21;Valladolid;39326;711;5044;874;47186;41.583333,-4.666667
2021-01-21;Salamanca;23373;441;2850;656;37274;40.833333,-6.0
2021-01-21;Zamora;10562;219;1475;357;49275;41.75,-6.0
2021-01-20;Ávila;9794;184;1240;260;5019;40.616092,-4.929031
2021-01-20;Burgos;26787;209;3039;594;9059;42.383333,-3.666667
2021-01-20;León;27412;558;3692;899;24089;42.666667,-6.0
2021-01-20;Soria;6679;69;791;186;42173;41.666667,-2.666667
2021-01-20;Valladolid;38615;725;5005;868;47186;41.583333,-4.666667
2021-01-20;Palencia;12548;262;1371;315;34120;42.432128,-4.520647
2021-01-20;Salamanca;22932;516;2834;654;37274;40.833333,-6.0
2021-01-20;Segovia;11882;267;1290;280;40004;41.166667,-4.0
2021-01-20;Zamora;10343;191;1471;355;49275;41.75,-6.0
2021-01-19;Ávila;9610;180;1234;259;5019;40.616092,-4.929031
2021-01-19;Burgos;26578;218;3021;592;9059;42.383333,-3.666667
2021-01-19;Zamora;10152;108;1464;355;49275;41.75,-6.0
2021-01-19;Segovia;11615;229;1277;279;40004;41.166667,-4.0
2021-01-19;Soria;6610;52;789;185;42173;41.666667,-2.666667
2021-01-19;Valladolid;37890;685;4980;861;47186;41.583333,-4.666667
2021-01-19;León;26854;348;3677;896;24089;42.666667,-6.0
2021-01-19;Palencia;12286;240;1364;315;34120;42.432128,-4.520647
2021-01-19;Salamanca;22416;239;2824;653;37274;40.833333,-6.0
2021-01-18;Ávila;9430;103;1230;258;5019;40.616092,-4.929031
2021-01-18;Palencia;12046;196;1345;311;34120;42.432128,-4.520647
2021-01-18;Salamanca;22177;263;2810;650;37274;40.833333,-6.0
2021-01-18;Soria;6558;66;783;185;42173;41.666667,-2.666667
2021-01-18;Valladolid;37205;366;4951;855;47186;41.583333,-4.666667
2021-01-18;Zamora;10044;37;1462;354;49275;41.75,-6.0
2021-01-18;Burgos;26360;87;3011;592;9059;42.383333,-3.666667
2021-01-18;León;26506;221;3666;891;24089;42.666667,-6.0
2021-01-18;Segovia;11386;261;1270;276;40004;41.166667,-4.0
2021-01-17;Ávila;9327;104;1229;257;5019;40.616092,-4.929031
2021-01-17;León;26285;423;3664;889;24089;42.666667,-6.0
2021-01-17;Palencia;11850;182;1342;308;34120;42.432128,-4.520647
2021-01-17;Salamanca;21914;246;2808;649;37274;40.833333,-6.0
2021-01-17;Soria;6492;64;782;185;42173;41.666667,-2.666667
2021-01-17;Zamora;10007;120;1459;351;49275;41.75,-6.0
2021-01-17;Burgos;26273;97;3010;592;9059;42.383333,-3.666667
2021-01-17;Valladolid;36839;347;4936;853;47186;41.583333,-4.666667
2021-01-17;Segovia;11125;219;1264;271;40004;41.166667,-4.0
2021-01-16;Burgos;26176;225;3004;589;9059;42.383333,-3.666667
2021-01-16;Salamanca;21668;431;2805;648;37274;40.833333,-6.0
2021-01-16;Soria;6428;95;780;184;42173;41.666667,-2.666667
2021-01-16;Valladolid;36492;746;4933;852;47186;41.583333,-4.666667
2021-01-16;Segovia;10906;356;1259;270;40004;41.166667,-4.0
2021-01-16;Zamora;9887;172;1458;350;49275;41.75,-6.0
2021-01-16;Ávila;9223;224;1226;255;5019;40.616092,-4.929031
2021-01-16;León;25862;418;3657;885;24089;42.666667,-6.0
2021-01-16;Palencia;11668;225;1340;306;34120;42.432128,-4.520647
2021-01-15;Burgos;25951;172;2995;586;9059;42.383333,-3.666667
2021-01-15;Zamora;9715;134;1450;348;49275;41.75,-6.0
2021-01-15;Ávila;8999;170;1222;255;5019;40.616092,-4.929031
2021-01-15;León;25444;468;3646;883;24089;42.666667,-6.0
2021-01-15;Palencia;11443;221;1329;303;34120;42.432128,-4.520647
2021-01-15;Salamanca;21237;452;2797;645;37274;40.833333,-6.0
2021-01-15;Segovia;10550;225;1248;269;40004;41.166667,-4.0
2021-01-15;Soria;6333;43;777;183;42173;41.666667,-2.666667
2021-01-15;Valladolid;35746;598;4894;848;47186;41.583333,-4.666667
2021-01-14;Ávila;8829;173;1219;254;5019;40.616092,-4.929031
2021-01-14;Burgos;25779;174;2988;586;9059;42.383333,-3.666667
2021-01-14;Valladolid;35148;622;4869;844;47186;41.583333,-4.666667
2021-01-14;León;24976;410;3634;881;24089;42.666667,-6.0
2021-01-14;Palencia;11222;178;1319;302;34120;42.432128,-4.520647
2021-01-14;Salamanca;20785;282;2793;644;37274;40.833333,-6.0
2021-01-14;Segovia;10325;229;1244;268;40004;41.166667,-4.0
2021-01-14;Soria;6290;87;774;183;42173;41.666667,-2.666667
2021-01-14;Zamora;9581;166;1449;348;49275;41.75,-6.0
2021-01-13;Ávila;8656;172;1214;251;5019;40.616092,-4.929031
2021-01-13;León;24566;400;3623;879;24089;42.666667,-6.0
2021-01-13;Salamanca;20503;354;2787;643;37274;40.833333,-6.0
2021-01-13;Soria;6203;55;771;183;42173;41.666667,-2.666667
2021-01-13;Valladolid;34526;531;4858;844;47186;41.583333,-4.666667
2021-01-13;Zamora;9415;141;1444;348;49275;41.75,-6.0
2021-01-13;Burgos;25605;153;2982;586;9059;42.383333,-3.666667
2021-01-13;Palencia;11044;180;1311;298;34120;42.432128,-4.520647
2021-01-13;Segovia;10096;200;1236;268;40004;41.166667,-4.0
2021-01-12;Ávila;8484;198;1214;251;5019;40.616092,-4.929031
2021-01-12;León;24166;193;3618;877;24089;42.666667,-6.0
2021-01-12;Palencia;10864;136;1298;295;34120;42.432128,-4.520647
2021-01-12;Salamanca;20149;192;2782;641;37274;40.833333,-6.0
2021-01-12;Segovia;9896;232;1234;268;40004;41.166667,-4.0
2021-01-12;Soria;6148;42;770;183;42173;41.666667,-2.666667
2021-01-12;Burgos;25452;181;2981;586;9059;42.383333,-3.666667
2021-01-12;Valladolid;33995;493;4844;840;47186;41.583333,-4.666667
2021-01-12;Zamora;9274;85;1440;348;49275;41.75,-6.0
2021-01-11;Burgos;25271;53;2969;583;9059;42.383333,-3.666667
2021-01-11;Salamanca;19957;95;2775;641;37274;40.833333,-6.0
2021-01-11;Soria;6106;23;768;183;42173;41.666667,-2.666667
2021-01-11;Zamora;9189;25;1436;347;49275;41.75,-6.0
2021-01-11;Ávila;8286;76;1211;251;5019;40.616092,-4.929031
2021-01-11;Palencia;10728;67;1290;294;34120;42.432128,-4.520647
2021-01-11;León;23973;92;3611;876;24089;42.666667,-6.0
2021-01-11;Segovia;9664;138;1230;266;40004;41.166667,-4.0
2021-01-11;Valladolid;33502;214;4830;840;47186;41.583333,-4.666667
2021-01-10;Salamanca;19862;167;2775;641;37274;40.833333,-6.0
2021-01-10;Burgos;25218;47;2967;583;9059;42.383333,-3.666667
2021-01-10;Palencia;10661;79;1288;292;34120;42.432128,-4.520647
2021-01-10;Segovia;9526;134;1228;265;40004;41.166667,-4.0
2021-01-10;Zamora;9164;12;1435;346;49275;41.75,-6.0
2021-01-10;Ávila;8210;74;1211;251;5019;40.616092,-4.929031
2021-01-10;León;23881;259;3609;874;24089;42.666667,-6.0
2021-01-10;Soria;6083;17;768;183;42173;41.666667,-2.666667
2021-01-10;Valladolid;33288;156;4823;839;47186;41.583333,-4.666667
2021-01-09;Ávila;8136;166;1211;251;5019;40.616092,-4.929031
2021-01-09;Burgos;25171;138;2965;583;9059;42.383333,-3.666667
2021-01-09;León;23622;257;3607;872;24089;42.666667,-6.0
2021-01-09;Palencia;10582;92;1282;289;34120;42.432128,-4.520647
2021-01-09;Salamanca;19695;175;2771;639;37274;40.833333,-6.0
2021-01-09;Segovia;9392;143;1227;264;40004;41.166667,-4.0
2021-01-09;Soria;6066;28;767;182;42173;41.666667,-2.666667
2021-01-09;Valladolid;33132;356;4819;836;47186;41.583333,-4.666667
2021-01-09;Zamora;9152;115;1434;346;49275;41.75,-6.0
2021-01-08;León;23365;139;3593;869;24089;42.666667,-6.0
2021-01-08;Salamanca;19520;157;2766;638;37274;40.833333,-6.0
2021-01-08;Ávila;7970;136;1208;251;5019;40.616092,-4.929031
2021-01-08;Valladolid;32776;278;4802;831;47186;41.583333,-4.666667
2021-01-08;Burgos;25033;130;2953;583;9059;42.383333,-3.666667
2021-01-08;Palencia;10490;99;1273;286;34120;42.432128,-4.520647
2021-01-08;Segovia;9249;135;1221;264;40004;41.166667,-4.0
2021-01-08;Soria;6038;35;765;182;42173;41.666667,-2.666667
2021-01-08;Zamora;9037;24;1426;345;49275;41.75,-6.0
2021-01-07;Salamanca;19363;109;2764;638;37274;40.833333,-6.0
2021-01-07;Segovia;9114;79;1215;262;40004;41.166667,-4.0
2021-01-07;León;23226;106;3585;867;24089;42.666667,-6.0
2021-01-07;Valladolid;32498;143;4786;827;47186;41.583333,-4.666667
2021-01-07;Ávila;7834;50;1205;251;5019;40.616092,-4.929031
2021-01-07;Burgos;24903;47;2944;580;9059;42.383333,-3.666667
2021-01-07;Palencia;10391;66;1260;283;34120;42.432128,-4.520647
2021-01-07;Soria;6003;21;762;181;42173;41.666667,-2.666667
2021-01-07;Zamora;9013;35;1420;345;49275;41.75,-6.0
2021-01-06;León;23120;190;3583;865;24089;42.666667,-6.0
2021-01-06;Salamanca;19254;143;2761;637;37274;40.833333,-6.0
2021-01-06;Soria;5982;26;762;181;42173;41.666667,-2.666667
2021-01-06;Zamora;8978;69;1419;344;49275;41.75,-6.0
2021-01-06;Ávila;7784;90;1204;250;5019;40.616092,-4.929031
2021-01-06;Segovia;9035;129;1215;262;40004;41.166667,-4.0
2021-01-06;Valladolid;32355;261;4781;825;47186;41.583333,-4.666667
2021-01-06;Burgos;24856;123;2939;578;9059;42.383333,-3.666667
2021-01-06;Palencia;10325;135;1257;282;34120;42.432128,-4.520647
2021-01-05;Salamanca;19111;78;2757;636;37274;40.833333,-6.0
2021-01-05;Burgos;24733;89;2923;576;9059;42.383333,-3.666667
2021-01-05;León;22930;140;3571;863;24089;42.666667,-6.0
2021-01-05;Segovia;8906;71;1214;262;40004;41.166667,-4.0
2021-01-05;Soria;5956;23;760;181;42173;41.666667,-2.666667
2021-01-05;Zamora;8909;41;1412;341;49275;41.75,-6.0
2021-01-05;Ávila;7694;116;1203;250;5019;40.616092,-4.929031
2021-01-05;Palencia;10190;93;1245;279;34120;42.432128,-4.520647
2021-01-05;Valladolid;32094;184;4760;824;47186;41.583333,-4.666667
2021-01-04;León;22790;36;3570;863;24089;42.666667,-6.0
2021-01-04;Ávila;7578;50;1198;250;5019;40.616092,-4.929031
2021-01-04;Burgos;24644;23;2903;576;9059;42.383333,-3.666667
2021-01-04;Palencia;10097;69;1233;275;34120;42.432128,-4.520647
2021-01-04;Salamanca;19033;37;2749;635;37274;40.833333,-6.0
2021-01-04;Segovia;8835;61;1213;262;40004;41.166667,-4.0
2021-01-04;Soria;5933;8;760;181;42173;41.666667,-2.666667
2021-01-04;Valladolid;31910;85;4752;822;47186;41.583333,-4.666667
2021-01-04;Zamora;8868;13;1409;338;49275;41.75,-6.0
2021-01-03;Segovia;8774;51;1211;262;40004;41.166667,-4.0
2021-01-03;Soria;5925;12;760;181;42173;41.666667,-2.666667
2021-01-03;Zamora;8855;8;1408;337;49275;41.75,-6.0
2021-01-03;Burgos;24621;40;2902;575;9059;42.383333,-3.666667
2021-01-03;León;22754;80;3569;863;24089;42.666667,-6.0
2021-01-03;Palencia;10028;45;1231;273;34120;42.432128,-4.520647
2021-01-03;Valladolid;31825;96;4750;820;47186;41.583333,-4.666667
2021-01-03;Ávila;7528;80;1198;250;5019;40.616092,-4.929031
2021-01-03;Salamanca;18996;47;2749;635;37274;40.833333,-6.0
2021-01-02;León;22674;37;3564;862;24089;42.666667,-6.0
2021-01-02;Ávila;7448;8;1198;250;5019;40.616092,-4.929031
2021-01-02;Burgos;24581;23;2897;572;9059;42.383333,-3.666667
2021-01-02;Palencia;9983;40;1230;272;34120;42.432128,-4.520647
2021-01-02;Zamora;8847;11;1408;337;49275;41.75,-6.0
2021-01-02;Salamanca;18949;15;2747;634;37274;40.833333,-6.0
2021-01-02;Segovia;8723;71;1211;262;40004;41.166667,-4.0
2021-01-02;Soria;5913;14;760;181;42173;41.666667,-2.666667
2021-01-02;Valladolid;31729;70;4747;819;47186;41.583333,-4.666667
2021-01-01;Ávila;7440;40;1198;250;5019;40.616092,-4.929031
2021-01-01;Burgos;24558;46;2891;571;9059;42.383333,-3.666667
2021-01-01;León;22637;53;3559;859;24089;42.666667,-6.0
2021-01-01;Valladolid;31659;88;4745;818;47186;41.583333,-4.666667
2021-01-01;Soria;5899;16;760;181;42173;41.666667,-2.666667
2021-01-01;Palencia;9943;39;1226;269;34120;42.432128,-4.520647
2021-01-01;Salamanca;18934;44;2747;634;37274;40.833333,-6.0
2021-01-01;Segovia;8652;78;1211;262;40004;41.166667,-4.0
2021-01-01;Zamora;8836;21;1405;335;49275;41.75,-6.0
2020-12-31;Burgos;24512;51;2882;569;9059;42.383333,-3.666667
2020-12-31;Palencia;9904;44;1219;269;34120;42.432128,-4.520647
2020-12-31;Segovia;8574;68;1211;262;40004;41.166667,-4.0
2020-12-31;Soria;5883;11;759;181;42173;41.666667,-2.666667
2020-12-31;Ávila;7400;63;1197;249;5019;40.616092,-4.929031
2020-12-31;León;22584;108;3556;858;24089;42.666667,-6.0
2020-12-31;Salamanca;18890;58;2747;634;37274;40.833333,-6.0
2020-12-31;Valladolid;31571;130;4741;818;47186;41.583333,-4.666667
2020-12-31;Zamora;8815;18;1404;335;49275;41.75,-6.0
2020-12-30;Ávila;7337;27;1193;249;5019;40.616092,-4.929031
2020-12-30;Zamora;8797;28;1397;335;49275;41.75,-6.0
2020-12-30;León;22476;59;3546;858;24089;42.666667,-6.0
2020-12-30;Valladolid;31440;108;4723;816;47186;41.583333,-4.666667
2020-12-30;Burgos;24461;71;2865;566;9059;42.383333,-3.666667
2020-12-30;Palencia;9860;66;1204;265;34120;42.432128,-4.520647
2020-12-30;Salamanca;18832;76;2739;633;37274;40.833333,-6.0
2020-12-30;Segovia;8506;56;1210;262;40004;41.166667,-4.0
2020-12-30;Soria;5872;24;758;181;42173;41.666667,-2.666667
2020-12-29;Ávila;7310;30;1192;248;5019;40.616092,-4.929031
2020-12-29;Segovia;8450;41;1210;262;40004;41.166667,-4.0
2020-12-29;Zamora;8769;16;1393;333;49275;41.75,-6.0
2020-12-29;Burgos;24390;52;2847;564;9059;42.383333,-3.666667
2020-12-29;León;22417;52;3538;858;24089;42.666667,-6.0
2020-12-29;Palencia;9794;44;1196;264;34120;42.432128,-4.520647
2020-12-29;Salamanca;18756;39;2738;633;37274;40.833333,-6.0
2020-12-29;Soria;5848;10;757;181;42173;41.666667,-2.666667
2020-12-29;Valladolid;31332;74;4714;815;47186;41.583333,-4.666667
2020-12-28;Burgos;24338;27;2840;563;9059;42.383333,-3.666667
2020-12-28;León;22365;15;3528;857;24089;42.666667,-6.0
2020-12-28;Segovia;8409;33;1209;262;40004;41.166667,-4.0
2020-12-28;Soria;5838;3;752;180;42173;41.666667,-2.666667
2020-12-28;Ávila;7280;7;1190;248;5019;40.616092,-4.929031
2020-12-28;Valladolid;31258;24;4711;814;47186;41.583333,-4.666667
2020-12-28;Zamora;8753;5;1387;331;49275;41.75,-6.0
2020-12-28;Palencia;9750;22;1181;261;34120;42.432128,-4.520647
2020-12-28;Salamanca;18717;16;2733;633;37274;40.833333,-6.0
2020-12-27;Palencia;9728;22;1179;259;34120;42.432128,-4.520647
2020-12-27;Soria;5835;3;750;179;42173;41.666667,-2.666667
2020-12-27;Ávila;7273;17;1189;247;5019;40.616092,-4.929031
2020-12-27;Burgos;24311;28;2836;561;9059;42.383333,-3.666667
2020-12-27;Segovia;8376;26;1209;262;40004;41.166667,-4.0
2020-12-27;Valladolid;31234;27;4709;812;47186;41.583333,-4.666667
2020-12-27;León;22350;23;3524;853;24089;42.666667,-6.0
2020-12-27;Salamanca;18701;20;2732;632;37274;40.833333,-6.0
2020-12-27;Zamora;8748;10;1386;330;49275;41.75,-6.0
2020-12-26;Burgos;24283;15;2825;561;9059;42.383333,-3.666667
2020-12-26;Salamanca;18681;11;2731;631;37274;40.833333,-6.0
2020-12-26;Soria;5832;1;748;178;42173;41.666667,-2.666667
2020-12-26;Ávila;7256;4;1188;246;5019;40.616092,-4.929031
2020-12-26;León;22327;3;3520;851;24089;42.666667,-6.0
2020-12-26;Palencia;9706;16;1175;258;34120;42.432128,-4.520647
2020-12-26;Segovia;8350;12;1209;262;40004;41.166667,-4.0
2020-12-26;Valladolid;31207;23;4708;811;47186;41.583333,-4.666667
2020-12-26;Zamora;8738;5;1385;329;49275;41.75,-6.0
2020-12-25;Soria;5831;11;747;177;42173;41.666667,-2.666667
2020-12-25;León;22324;31;3518;850;24089;42.666667,-6.0
2020-12-25;Palencia;9690;30;1172;255;34120;42.432128,-4.520647
2020-12-25;Salamanca;18670;24;2729;629;37274;40.833333,-6.0
2020-12-25;Segovia;8338;24;1209;262;40004;41.166667,-4.0
2020-12-25;Ávila;7252;8;1186;245;5019;40.616092,-4.929031
2020-12-25;Burgos;24268;30;2823;560;9059;42.383333,-3.666667
2020-12-25;Valladolid;31184;33;4704;810;47186;41.583333,-4.666667
2020-12-25;Zamora;8733;1;1382;326;49275;41.75,-6.0
2020-12-24;Burgos;24238;49;2818;560;9059;42.383333,-3.666667
2020-12-24;Segovia;8314;28;1209;262;40004;41.166667,-4.0
2020-12-24;Zamora;8732;23;1381;325;49275;41.75,-6.0
2020-12-24;Salamanca;18646;26;2722;624;37274;40.833333,-6.0
2020-12-24;Soria;5820;10;746;176;42173;41.666667,-2.666667
2020-12-24;Valladolid;31151;73;4697;808;47186;41.583333,-4.666667
2020-12-24;Ávila;7244;13;1186;245;5019;40.616092,-4.929031
2020-12-24;León;22293;58;3508;846;24089;42.666667,-6.0
2020-12-24;Palencia;9660;43;1166;254;34120;42.432128,-4.520647
2020-12-23;Ávila;7231;6;1182;245;5019;40.616092,-4.929031
2020-12-23;Salamanca;18619;26;2718;624;37274;40.833333,-6.0
2020-12-23;Segovia;8286;19;1208;262;40004;41.166667,-4.0
2020-12-23;Valladolid;31078;61;4680;808;47186;41.583333,-4.666667
2020-12-23;León;22233;85;3499;844;24089;42.666667,-6.0
2020-12-23;Palencia;9617;31;1161;252;34120;42.432128,-4.520647
2020-12-23;Burgos;24188;70;2798;558;9059;42.383333,-3.666667
2020-12-23;Soria;5810;6;743;175;42173;41.666667,-2.666667
2020-12-23;Zamora;8709;9;1369;324;49275;41.75,-6.0
2020-12-22;Segovia;8267;16;1207;262;40004;41.166667,-4.0
2020-12-22;Valladolid;31016;68;4654;805;47186;41.583333,-4.666667
2020-12-22;Burgos;24118;34;2777;555;9059;42.383333,-3.666667
2020-12-22;Zamora;8699;14;1359;321;49275;41.75,-6.0
2020-12-22;Ávila;7225;8;1180;245;5019;40.616092,-4.929031
2020-12-22;León;22148;35;3482;842;24089;42.666667,-6.0
2020-12-22;Palencia;9586;41;1148;251;34120;42.432128,-4.520647
2020-12-22;Salamanca;18593;20;2715;624;37274;40.833333,-6.0
2020-12-22;Soria;5804;2;742;175;42173;41.666667,-2.666667
2020-12-21;Ávila;7217;6;1178;245;5019;40.616092,-4.929031
2020-12-21;León;22113;13;3463;839;24089;42.666667,-6.0
2020-12-21;Salamanca;18573;2;2712;624;37274;40.833333,-6.0
2020-12-21;Segovia;8251;19;1206;262;40004;41.166667,-4.0
2020-12-21;Valladolid;30947;14;4639;803;47186;41.583333,-4.666667
2020-12-21;Burgos;24084;18;2763;554;9059;42.383333,-3.666667
2020-12-21;Palencia;9545;10;1141;250;34120;42.432128,-4.520647
2020-12-21;Soria;5802;2;736;175;42173;41.666667,-2.666667
2020-12-21;Zamora;8685;0;1355;321;49275;41.75,-6.0
2020-12-20;Burgos;24066;38;2759;551;9059;42.383333,-3.666667
2020-12-20;Palencia;9535;32;1137;246;34120;42.432128,-4.520647
2020-12-20;Salamanca;18571;14;2711;624;37274;40.833333,-6.0
2020-12-20;Soria;5800;7;736;175;42173;41.666667,-2.666667
2020-12-20;Zamora;8685;5;1353;321;49275;41.75,-6.0
2020-12-20;Ávila;7211;4;1178;245;5019;40.616092,-4.929031
2020-12-20;León;22100;44;3461;836;24089;42.666667,-6.0
2020-12-20;Valladolid;30933;24;4636;803;47186;41.583333,-4.666667
2020-12-20;Segovia;8232;20;1206;262;40004;41.166667,-4.0
2020-12-19;Ávila;7207;18;1177;244;5019;40.616092,-4.929031
2020-12-19;Burgos;24028;74;2753;549;9059;42.383333,-3.666667
2020-12-19;Palencia;9503;60;1136;245;34120;42.432128,-4.520647
2020-12-19;Zamora;8680;15;1351;320;49275;41.75,-6.0
2020-12-19;León;22056;80;3458;835;24089;42.666667,-6.0
2020-12-19;Salamanca;18557;8;2709;622;37274;40.833333,-6.0
2020-12-19;Segovia;8212;15;1206;262;40004;41.166667,-4.0
2020-12-19;Soria;5793;1;736;175;42173;41.666667,-2.666667
2020-12-19;Valladolid;30909;51;4632;803;47186;41.583333,-4.666667
2020-12-18;León;21975;76;3447;834;24089;42.666667,-6.0
2020-12-18;Salamanca;18549;24;2702;621;37274;40.833333,-6.0
2020-12-18;Palencia;9443;47;1120;245;34120;42.432128,-4.520647
2020-12-18;Segovia;8197;13;1203;262;40004;41.166667,-4.0
2020-12-18;Ávila;7189;12;1172;243;5019;40.616092,-4.929031
2020-12-18;Burgos;23953;55;2731;546;9059;42.383333,-3.666667
2020-12-18;Soria;5792;9;734;174;42173;41.666667,-2.666667
2020-12-18;Valladolid;30858;33;4607;800;47186;41.583333,-4.666667
2020-12-18;Zamora;8665;20;1334;315;49275;41.75,-6.0
2020-12-17;Ávila;7177;16;1172;243;5019;40.616092,-4.929031
2020-12-17;León;21899;72;3437;832;24089;42.666667,-6.0
2020-12-17;Salamanca;18525;54;2696;620;37274;40.833333,-6.0
2020-12-17;Segovia;8184;24;1201;262;40004;41.166667,-4.0
2020-12-17;Zamora;8645;30;1328;313;49275;41.75,-6.0
2020-12-17;Burgos;23898;80;2715;544;9059;42.383333,-3.666667
2020-12-17;Palencia;9396;79;1112;243;34120;42.432128,-4.520647
2020-12-17;Soria;5783;7;732;173;42173;41.666667,-2.666667
2020-12-17;Valladolid;30825;47;4587;797;47186;41.583333,-4.666667
2020-12-16;Salamanca;18471;78;2683;619;37274;40.833333,-6.0
2020-12-16;Zamora;8615;64;1322;312;49275;41.75,-6.0
2020-12-16;Ávila;7161;15;1168;243;5019;40.616092,-4.929031
2020-12-16;Valladolid;30778;100;4576;793;47186;41.583333,-4.666667
2020-12-16;Burgos;23818;90;2694;541;9059;42.383333,-3.666667
2020-12-16;León;21827;76;3421;829;24089;42.666667,-6.0
2020-12-16;Palencia;9317;57;1099;239;34120;42.432128,-4.520647
2020-12-16;Segovia;8160;14;1199;262;40004;41.166667,-4.0
2020-12-16;Soria;5776;8;731;173;42173;41.666667,-2.666667
2020-12-15;Ávila;7146;14;1166;242;5019;40.616092,-4.929031
